month,region,rainfall_mm,temperature_c,customer_group,shop_type,product_category,product_name,unit_price_tzs,units_sold,demand_level
4,Mwanza,222.6,22.37,general,retail_shop,Household items,Curtains,3171,10,Low
10,Zanzibar,83.5,26.64,general,retail_shop,Household items,Wall Art,1565,19,Low
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Personal care,Foundation,4229,26,High
4,Arusha,185.1,20.07,worker,retail_shop,Household items,Wall Art,3687,12,Low
7,Mwanza,52.2,22.75,worker,retail_shop,Phone accessories,Laptop,1565,29,High
7,Zanzibar,35.5,24.65,youth,market_stall,Clothing,Jacket,3866,18,Low
4,Zanzibar,499.3,26.05,worker,retail_shop,Household items,Cushions,3456,11,High
7,Zanzibar,35.5,24.65,youth,retail_shop,Personal care,Foundation,4365,9,Low
10,Kilimanjaro,51.7,23.9,general,market_stall,Sports goods,Dumbbells,3329,7,Low
7,Kilimanjaro,1.9,20.71,worker,retail_shop,Personal care,Moisturizer,4156,14,High
1,Dar es Salaam,191.9,27.62,youth,small_shop,Stationery,Fiction,2287,17,Low
4,Arusha,185.1,20.07,worker,retail_shop,Household items,Curtains,1676,8,Low
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Personal care,Moisturizer,3117,21,Low
7,Zanzibar,35.5,24.65,youth,retail_shop,Personal care,Moisturizer,4922,14,High
1,Arusha,168.8,20.99,general,retail_shop,Phone accessories,Smartphone,2531,25,High
10,Arusha,56.8,21.36,youth,market_stall,Sports goods,Yoga Mat,2891,17,High
1,Arusha,168.8,20.99,general,retail_shop,Personal care,Foundation,3938,18,High
10,Zanzibar,83.5,26.64,youth,small_shop,Stationery,Fiction,2236,26,High
7,Kilimanjaro,1.9,20.71,general,retail_shop,Personal care,Foundation,1561,22,Low
4,Mwanza,222.6,22.37,worker,retail_shop,Phone accessories,Smartphone,2462,17,High
4,Dar es Salaam,522.0,25.6,youth,retail_shop,Phone accessories,Headphones,4916,11,Low
10,Zanzibar,83.5,26.64,general,small_shop,Stationery,Non-fiction,3903,19,High
4,Zanzibar,499.3,26.05,worker,retail_shop,Phone accessories,Laptop,820,25,High
10,Kilimanjaro,51.7,23.9,general,retail_shop,Personal care,Lipstick,4049,17,Low
1,Dar es Salaam,191.9,27.62,general,market_stall,Clothing,Jeans,3218,13,Low
7,Mwanza,52.2,22.75,worker,market_stall,Clothing,Jeans,2737,21,High
1,Dar es Salaam,191.9,27.62,worker,market_stall,Clothing,Shoes,2648,23,Low
10,Zanzibar,83.5,26.64,worker,retail_shop,Personal care,Foundation,1632,25,High
10,Mwanza,152.75,22.48,worker,market_stall,Sports goods,Dumbbells,3543,26,High
10,Dar es Salaam,82.3,25.97,youth,small_shop,Stationery,Non-fiction,3515,17,High
1,Dar es Salaam,191.9,27.62,general,market_stall,Sports goods,Treadmill,838,21,Low
1,Arusha,168.8,20.99,youth,retail_shop,Phone accessories,Laptop,3939,8,Low
4,Zanzibar,499.3,26.05,youth,small_shop,Stationery,Comics,3411,12,Low
1,Kilimanjaro,43.6,24.46,youth,market_stall,Clothing,Jeans,3265,21,High
7,Zanzibar,35.5,24.65,general,small_shop,Stationery,Fiction,805,22,High
4,Zanzibar,499.3,26.05,general,market_stall,Sports goods,Dumbbells,4406,20,High
10,Arusha,56.8,21.36,worker,retail_shop,Phone accessories,Laptop,4381,13,High
4,Dar es Salaam,522.0,25.6,worker,retail_shop,Household items,Wall Art,2248,11,Low
10,Mwanza,152.75,22.48,worker,market_stall,Sports goods,Dumbbells,2796,19,High
7,Zanzibar,35.5,24.65,youth,retail_shop,Personal care,Lipstick,3871,22,Low
7,Mwanza,52.2,22.75,general,market_stall,Sports goods,Yoga Mat,2468,29,High
7,Zanzibar,35.5,24.65,general,market_stall,Sports goods,Dumbbells,1003,25,High
7,Mwanza,52.2,22.75,general,retail_shop,Personal care,Perfume,383,9,Low
10,Arusha,56.8,21.36,youth,market_stall,Sports goods,Dumbbells,3735,17,Low
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Household items,Cushions,3940,21,Low
4,Arusha,185.1,20.07,worker,retail_shop,Phone accessories,Laptop,1645,9,Low
10,Mwanza,152.75,22.48,worker,retail_shop,Household items,Curtains,4203,14,Low
10,Zanzibar,83.5,26.64,worker,retail_shop,Personal care,Perfume,4546,15,Low
4,Zanzibar,499.3,26.05,general,retail_shop,Phone accessories,Smartphone,1863,20,High
1,Arusha,168.8,20.99,general,small_shop,Stationery,Fiction,3522,16,High
7,Dar es Salaam,20.9,24.91,worker,market_stall,Sports goods,Treadmill,3571,11,Low
4,Kilimanjaro,205.1,22.21,worker,retail_shop,Household items,Cushions,1272,17,High
10,Kilimanjaro,51.7,23.9,worker,small_shop,Stationery,Comics,1776,25,High
1,Zanzibar,201.3,27.76,general,small_shop,Stationery,Non-fiction,3960,10,Low
1,Dar es Salaam,191.9,27.62,youth,market_stall,Sports goods,Dumbbells,3293,17,Low
10,Arusha,56.8,21.36,general,market_stall,Clothing,T-shirt,4725,14,High
10,Kilimanjaro,51.7,23.9,worker,market_stall,Sports goods,Treadmill,1481,15,High
4,Mwanza,222.6,22.37,worker,small_shop,Stationery,Biography,2660,9,Low
10,Zanzibar,83.5,26.64,worker,retail_shop,Phone accessories,Laptop,1585,29,High
4,Mwanza,222.6,22.37,worker,market_stall,Clothing,T-shirt,1394,18,Low
1,Zanzibar,201.3,27.76,general,market_stall,Clothing,Jacket,3997,20,Low
1,Zanzibar,201.3,27.76,worker,retail_shop,Personal care,Lipstick,2888,13,Low
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Household items,Curtains,1039,9,Low
7,Dar es Salaam,20.9,24.91,general,retail_shop,Phone accessories,Headphones,4374,14,Low
1,Zanzibar,201.3,27.76,worker,retail_shop,Household items,Wall Art,141,26,High
4,Arusha,185.1,20.07,general,market_stall,Sports goods,Resistance Bands,1281,16,Low
1,Kilimanjaro,43.6,24.46,general,retail_shop,Household items,Wall Art,4682,21,Low
7,Kilimanjaro,1.9,20.71,general,market_stall,Clothing,Jeans,1432,14,Low
7,Mwanza,52.2,22.75,worker,retail_shop,Phone accessories,Headphones,4072,8,Low
7,Mwanza,52.2,22.75,youth,small_shop,Stationery,Non-fiction,3323,16,Low
1,Kilimanjaro,43.6,24.46,worker,market_stall,Clothing,T-shirt,3895,22,High
1,Dar es Salaam,191.9,27.62,worker,market_stall,Clothing,Jacket,2831,20,High
4,Zanzibar,499.3,26.05,general,small_shop,Stationery,Comics,2864,9,Low
4,Arusha,185.1,20.07,worker,retail_shop,Personal care,Foundation,3667,21,High
7,Kilimanjaro,1.9,20.71,general,market_stall,Clothing,Shoes,3611,13,Low
1,Arusha,168.8,20.99,worker,retail_shop,Household items,Curtains,2780,14,High
7,Arusha,19.5,17.72,general,market_stall,Sports goods,Resistance Bands,4062,22,Low
10,Arusha,56.8,21.36,youth,retail_shop,Personal care,Moisturizer,580,25,High
1,Zanzibar,201.3,27.76,worker,market_stall,Sports goods,Resistance Bands,2770,13,Low
1,Kilimanjaro,43.6,24.46,general,market_stall,Clothing,Jacket,636,17,Low
10,Arusha,56.8,21.36,worker,market_stall,Clothing,Jeans,2903,29,High
4,Dar es Salaam,522.0,25.6,general,retail_shop,Household items,Curtains,124,11,Low
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Personal care,Moisturizer,4510,9,Low
1,Mwanza,136.25,21.97,general,retail_shop,Personal care,Moisturizer,3432,20,High
10,Mwanza,152.75,22.48,worker,retail_shop,Personal care,Foundation,2608,22,High
10,Kilimanjaro,51.7,23.9,youth,retail_shop,Personal care,Lipstick,4705,20,Low
4,Zanzibar,499.3,26.05,youth,retail_shop,Personal care,Moisturizer,1531,19,High
10,Mwanza,152.75,22.48,worker,market_stall,Clothing,T-shirt,2667,25,High
10,Dar es Salaam,82.3,25.97,worker,market_stall,Sports goods,Treadmill,507,10,Low
10,Mwanza,152.75,22.48,general,market_stall,Sports goods,Resistance Bands,2894,26,High
10,Zanzibar,83.5,26.64,worker,market_stall,Clothing,Jeans,2262,20,High
7,Dar es Salaam,20.9,24.91,youth,retail_shop,Personal care,Perfume,4277,18,Low
10,Dar es Salaam,82.3,25.97,youth,small_shop,Stationery,Comics,2728,18,High
7,Arusha,19.5,17.72,youth,market_stall,Sports goods,Resistance Bands,1738,22,High
10,Arusha,56.8,21.36,worker,retail_shop,Phone accessories,Laptop,2629,12,Low
4,Zanzibar,499.3,26.05,general,market_stall,Sports goods,Resistance Bands,4077,19,Low
10,Zanzibar,83.5,26.64,general,small_shop,Stationery,Non-fiction,562,29,High
7,Dar es Salaam,20.9,24.91,general,small_shop,Stationery,Fiction,1657,22,High
7,Kilimanjaro,1.9,20.71,youth,market_stall,Clothing,Jacket,2081,15,Low
4,Mwanza,222.6,22.37,general,market_stall,Clothing,Jeans,2345,22,High
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Personal care,Moisturizer,816,23,High
7,Dar es Salaam,20.9,24.91,youth,market_stall,Sports goods,Resistance Bands,2968,24,Low
4,Zanzibar,499.3,26.05,worker,retail_shop,Personal care,Perfume,906,22,Low
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Household items,Curtains,3660,20,High
1,Kilimanjaro,43.6,24.46,general,market_stall,Clothing,T-shirt,3405,12,Low
1,Mwanza,136.25,21.97,general,retail_shop,Phone accessories,Smartwatch,4452,13,Low
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Household items,Lamp,3712,29,High
1,Dar es Salaam,191.9,27.62,general,market_stall,Sports goods,Dumbbells,1821,6,Low
1,Dar es Salaam,191.9,27.62,general,retail_shop,Personal care,Perfume,4902,14,High
7,Zanzibar,35.5,24.65,youth,market_stall,Sports goods,Treadmill,3742,12,Low
1,Arusha,168.8,20.99,general,market_stall,Sports goods,Treadmill,4984,23,High
4,Mwanza,222.6,22.37,worker,market_stall,Sports goods,Treadmill,2614,15,Low
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Household items,Lamp,1971,16,Low
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Household items,Wall Art,4473,13,High
4,Zanzibar,499.3,26.05,general,market_stall,Clothing,T-shirt,4245,11,Low
7,Zanzibar,35.5,24.65,general,retail_shop,Personal care,Lipstick,2143,20,High
10,Arusha,56.8,21.36,worker,market_stall,Clothing,Jeans,1259,12,Low
1,Dar es Salaam,191.9,27.62,general,small_shop,Stationery,Comics,2786,18,High
10,Arusha,56.8,21.36,general,market_stall,Sports goods,Dumbbells,2836,12,High
1,Arusha,168.8,20.99,youth,small_shop,Stationery,Comics,1303,27,High
7,Kilimanjaro,1.9,20.71,general,retail_shop,Personal care,Moisturizer,3906,9,Low
1,Dar es Salaam,191.9,27.62,youth,small_shop,Stationery,Biography,942,10,Low
1,Dar es Salaam,191.9,27.62,worker,retail_shop,Phone accessories,Smartwatch,1085,8,Low
4,Zanzibar,499.3,26.05,general,market_stall,Clothing,Jacket,2763,20,High
10,Zanzibar,83.5,26.64,general,retail_shop,Phone accessories,Headphones,2388,26,High
10,Kilimanjaro,51.7,23.9,general,market_stall,Clothing,Jacket,2509,24,High
1,Arusha,168.8,20.99,youth,retail_shop,Household items,Cushions,2907,19,High
7,Zanzibar,35.5,24.65,worker,market_stall,Sports goods,Dumbbells,3913,20,Low
4,Arusha,185.1,20.07,worker,retail_shop,Phone accessories,Smartphone,4519,28,High
10,Dar es Salaam,82.3,25.97,youth,market_stall,Clothing,Jacket,1333,27,High
10,Kilimanjaro,51.7,23.9,youth,market_stall,Sports goods,Treadmill,4536,20,Low
7,Arusha,19.5,17.72,worker,small_shop,Stationery,Biography,956,18,Low
1,Mwanza,136.25,21.97,general,small_shop,Stationery,Biography,3372,9,Low
1,Dar es Salaam,191.9,27.62,youth,retail_shop,Household items,Lamp,882,18,High
1,Zanzibar,201.3,27.76,general,market_stall,Sports goods,Resistance Bands,446,19,Low
4,Arusha,185.1,20.07,general,retail_shop,Phone accessories,Laptop,4174,8,Low
4,Arusha,185.1,20.07,general,retail_shop,Personal care,Moisturizer,2608,10,Low
7,Zanzibar,35.5,24.65,general,small_shop,Stationery,Comics,505,21,High
1,Arusha,168.8,20.99,worker,retail_shop,Personal care,Lipstick,1638,22,High
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Household items,Wall Art,2981,14,Low
10,Kilimanjaro,51.7,23.9,general,small_shop,Stationery,Fiction,3847,9,Low
10,Zanzibar,83.5,26.64,general,market_stall,Sports goods,Yoga Mat,2052,20,High
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Phone accessories,Smartwatch,1763,25,High
1,Dar es Salaam,191.9,27.62,youth,retail_shop,Phone accessories,Smartphone,4196,11,Low
10,Kilimanjaro,51.7,23.9,general,retail_shop,Household items,Curtains,1709,20,Low
10,Dar es Salaam,82.3,25.97,general,market_stall,Sports goods,Resistance Bands,914,20,Low
10,Dar es Salaam,82.3,25.97,youth,retail_shop,Household items,Lamp,407,22,High
10,Zanzibar,83.5,26.64,worker,retail_shop,Phone accessories,Smartwatch,2109,17,High
10,Kilimanjaro,51.7,23.9,worker,small_shop,Stationery,Non-fiction,2318,19,Low
10,Zanzibar,83.5,26.64,youth,retail_shop,Phone accessories,Smartwatch,102,22,High
1,Dar es Salaam,191.9,27.62,youth,small_shop,Stationery,Comics,4015,20,Low
1,Dar es Salaam,191.9,27.62,general,retail_shop,Household items,Curtains,389,28,High
4,Mwanza,222.6,22.37,youth,small_shop,Stationery,Biography,2437,16,Low
10,Arusha,56.8,21.36,worker,retail_shop,Phone accessories,Headphones,1708,19,High
7,Zanzibar,35.5,24.65,general,market_stall,Clothing,T-shirt,391,19,Low
7,Dar es Salaam,20.9,24.91,general,market_stall,Sports goods,Resistance Bands,2607,11,High
4,Arusha,185.1,20.07,youth,retail_shop,Household items,Wall Art,1700,10,Low
1,Zanzibar,201.3,27.76,worker,market_stall,Sports goods,Dumbbells,997,15,Low
10,Dar es Salaam,82.3,25.97,worker,market_stall,Sports goods,Dumbbells,960,20,High
10,Mwanza,152.75,22.48,worker,retail_shop,Phone accessories,Headphones,2336,8,Low
7,Mwanza,52.2,22.75,youth,retail_shop,Phone accessories,Headphones,2465,11,Low
7,Arusha,19.5,17.72,youth,retail_shop,Phone accessories,Smartwatch,2851,24,High
7,Dar es Salaam,20.9,24.91,general,small_shop,Stationery,Comics,2860,19,Low
1,Arusha,168.8,20.99,general,retail_shop,Personal care,Foundation,2359,15,High
7,Mwanza,52.2,22.75,general,small_shop,Stationery,Fiction,1971,11,Low
1,Dar es Salaam,191.9,27.62,general,market_stall,Clothing,Jeans,3602,15,High
10,Arusha,56.8,21.36,general,market_stall,Sports goods,Treadmill,2519,15,Low
4,Dar es Salaam,522.0,25.6,youth,market_stall,Sports goods,Resistance Bands,3966,20,High
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Household items,Curtains,1387,22,High
7,Mwanza,52.2,22.75,worker,market_stall,Sports goods,Dumbbells,2508,13,Low
7,Arusha,19.5,17.72,worker,small_shop,Stationery,Comics,2788,25,High
1,Zanzibar,201.3,27.76,worker,market_stall,Clothing,T-shirt,1885,14,Low
4,Mwanza,222.6,22.37,worker,retail_shop,Phone accessories,Headphones,3535,24,Low
10,Zanzibar,83.5,26.64,general,market_stall,Clothing,Shoes,2314,24,Low
1,Dar es Salaam,191.9,27.62,worker,small_shop,Stationery,Non-fiction,1027,22,High
1,Dar es Salaam,191.9,27.62,worker,small_shop,Stationery,Non-fiction,2896,8,Low
10,Kilimanjaro,51.7,23.9,general,market_stall,Sports goods,Treadmill,4386,19,Low
4,Kilimanjaro,205.1,22.21,worker,retail_shop,Phone accessories,Headphones,101,22,Low
10,Arusha,56.8,21.36,worker,small_shop,Stationery,Fiction,3868,25,High
1,Arusha,168.8,20.99,worker,retail_shop,Phone accessories,Headphones,3905,7,Low
1,Zanzibar,201.3,27.76,general,market_stall,Clothing,Jacket,1350,20,Low
10,Arusha,56.8,21.36,youth,retail_shop,Phone accessories,Laptop,1918,22,High
1,Mwanza,136.25,21.97,general,retail_shop,Household items,Cushions,4052,18,High
4,Dar es Salaam,522.0,25.6,general,market_stall,Clothing,Shoes,1782,26,High
10,Mwanza,152.75,22.48,youth,retail_shop,Household items,Curtains,2827,28,High
10,Dar es Salaam,82.3,25.97,general,retail_shop,Household items,Curtains,2428,18,Low
7,Arusha,19.5,17.72,worker,small_shop,Stationery,Comics,4005,15,Low
10,Zanzibar,83.5,26.64,worker,market_stall,Sports goods,Treadmill,4416,17,Low
7,Kilimanjaro,1.9,20.71,general,retail_shop,Phone accessories,Headphones,3517,19,High
10,Arusha,56.8,21.36,general,retail_shop,Household items,Lamp,2780,28,High
7,Dar es Salaam,20.9,24.91,general,retail_shop,Household items,Lamp,1920,19,Low
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Lamp,1699,13,High
10,Zanzibar,83.5,26.64,youth,market_stall,Clothing,Shoes,1698,19,Low
1,Kilimanjaro,43.6,24.46,general,market_stall,Clothing,Jeans,688,18,High
4,Kilimanjaro,205.1,22.21,general,small_shop,Stationery,Non-fiction,4612,15,High
7,Zanzibar,35.5,24.65,worker,retail_shop,Phone accessories,Smartphone,4604,25,High
4,Mwanza,222.6,22.37,worker,market_stall,Sports goods,Resistance Bands,2137,22,Low
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Household items,Cushions,2801,20,High
7,Arusha,19.5,17.72,youth,market_stall,Sports goods,Yoga Mat,851,19,High
4,Kilimanjaro,205.1,22.21,youth,small_shop,Stationery,Non-fiction,227,22,High
1,Arusha,168.8,20.99,youth,retail_shop,Household items,Wall Art,3951,7,Low
1,Kilimanjaro,43.6,24.46,youth,retail_shop,Phone accessories,Laptop,2759,15,High
10,Dar es Salaam,82.3,25.97,general,retail_shop,Household items,Wall Art,1111,29,High
1,Zanzibar,201.3,27.76,worker,retail_shop,Personal care,Foundation,1271,22,High
10,Mwanza,152.75,22.48,worker,market_stall,Sports goods,Yoga Mat,3645,18,High
7,Dar es Salaam,20.9,24.91,worker,retail_shop,Household items,Lamp,4783,22,Low
1,Dar es Salaam,191.9,27.62,worker,market_stall,Clothing,Jacket,4782,20,High
4,Mwanza,222.6,22.37,worker,retail_shop,Phone accessories,Laptop,1125,14,Low
4,Dar es Salaam,522.0,25.6,general,retail_shop,Personal care,Foundation,169,9,Low
4,Mwanza,222.6,22.37,general,small_shop,Stationery,Comics,1062,21,High
1,Dar es Salaam,191.9,27.62,worker,market_stall,Sports goods,Yoga Mat,4463,24,High
4,Mwanza,222.6,22.37,general,market_stall,Clothing,Jacket,909,20,High
4,Mwanza,222.6,22.37,worker,retail_shop,Phone accessories,Headphones,1740,10,Low
7,Kilimanjaro,1.9,20.71,general,retail_shop,Household items,Cushions,4227,26,High
1,Kilimanjaro,43.6,24.46,general,retail_shop,Phone accessories,Smartwatch,3210,12,Low
4,Kilimanjaro,205.1,22.21,general,small_shop,Stationery,Biography,2274,21,High
4,Kilimanjaro,205.1,22.21,worker,market_stall,Clothing,Shoes,2852,22,Low
4,Kilimanjaro,205.1,22.21,youth,small_shop,Stationery,Comics,194,24,High
4,Dar es Salaam,522.0,25.6,worker,market_stall,Sports goods,Yoga Mat,395,22,High
10,Arusha,56.8,21.36,youth,small_shop,Stationery,Biography,4512,13,Low
10,Zanzibar,83.5,26.64,youth,small_shop,Stationery,Comics,4750,25,High
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Personal care,Foundation,2691,13,Low
1,Kilimanjaro,43.6,24.46,worker,market_stall,Sports goods,Treadmill,2869,24,High
4,Arusha,185.1,20.07,youth,retail_shop,Phone accessories,Laptop,2960,9,Low
7,Mwanza,52.2,22.75,general,market_stall,Sports goods,Resistance Bands,3814,14,High
4,Mwanza,222.6,22.37,worker,market_stall,Clothing,T-shirt,4406,29,High
7,Mwanza,52.2,22.75,youth,small_shop,Stationery,Non-fiction,1410,17,High
4,Zanzibar,499.3,26.05,general,retail_shop,Phone accessories,Smartwatch,3881,20,High
1,Zanzibar,201.3,27.76,youth,retail_shop,Phone accessories,Laptop,1122,12,High
4,Arusha,185.1,20.07,worker,retail_shop,Phone accessories,Headphones,4312,22,High
7,Mwanza,52.2,22.75,youth,market_stall,Sports goods,Yoga Mat,2925,17,High
7,Zanzibar,35.5,24.65,youth,retail_shop,Household items,Lamp,1553,13,High
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Household items,Wall Art,2408,28,High
7,Mwanza,52.2,22.75,worker,retail_shop,Household items,Wall Art,4403,14,High
10,Dar es Salaam,82.3,25.97,youth,retail_shop,Personal care,Lipstick,3693,18,Low
7,Arusha,19.5,17.72,youth,market_stall,Sports goods,Treadmill,2681,6,Low
10,Zanzibar,83.5,26.64,worker,small_shop,Stationery,Biography,547,26,High
1,Arusha,168.8,20.99,worker,retail_shop,Phone accessories,Laptop,519,18,High
7,Kilimanjaro,1.9,20.71,worker,retail_shop,Personal care,Perfume,2421,12,Low
4,Kilimanjaro,205.1,22.21,youth,market_stall,Clothing,Jeans,1238,21,Low
10,Dar es Salaam,82.3,25.97,youth,small_shop,Stationery,Biography,3040,29,High
4,Zanzibar,499.3,26.05,youth,retail_shop,Phone accessories,Headphones,682,21,High
1,Zanzibar,201.3,27.76,general,market_stall,Clothing,Jacket,2885,22,Low
10,Dar es Salaam,82.3,25.97,general,market_stall,Sports goods,Yoga Mat,4613,12,Low
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Personal care,Lipstick,2324,12,Low
1,Zanzibar,201.3,27.76,youth,market_stall,Clothing,Jeans,4262,8,Low
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Household items,Wall Art,1831,21,High
1,Arusha,168.8,20.99,general,small_shop,Stationery,Comics,3097,14,Low
7,Mwanza,52.2,22.75,general,retail_shop,Phone accessories,Laptop,4528,18,High
10,Zanzibar,83.5,26.64,youth,retail_shop,Phone accessories,Headphones,4329,15,High
4,Mwanza,222.6,22.37,general,small_shop,Stationery,Comics,4808,17,Low
1,Arusha,168.8,20.99,general,small_shop,Stationery,Biography,3442,10,Low
4,Arusha,185.1,20.07,worker,market_stall,Sports goods,Treadmill,3751,19,High
7,Mwanza,52.2,22.75,worker,market_stall,Sports goods,Yoga Mat,2227,9,Low
4,Kilimanjaro,205.1,22.21,general,retail_shop,Household items,Curtains,2871,20,Low
1,Zanzibar,201.3,27.76,general,small_shop,Stationery,Comics,2332,18,Low
4,Mwanza,222.6,22.37,worker,market_stall,Clothing,T-shirt,4497,16,High
4,Mwanza,222.6,22.37,youth,market_stall,Clothing,Shoes,762,22,Low
10,Kilimanjaro,51.7,23.9,general,market_stall,Sports goods,Treadmill,3837,26,High
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Phone accessories,Headphones,3907,11,Low
